text,label
jxjdjsnd djd dkd dkd fjf fjf fjf djd fkfn dod did did dis djd,positif
barang sudah di terima sesuai pesanan,positif
"terima kasih gan, berfungsi dengan baik",positif
"pesan hari ini, barang nympe juga hari ini, bagus recomended penjual",positif
terima kasih. mantap.,positif
"barang mantap, fast respon",positif
"barang sudah di terima dengan baik,.mudaha-mudahaan cepet bisa dijual,.trims",positif
terima kasih barang udah sampe.respon cepat.barang oke.sukses gan,positif
barang yang diterima ga sesuai deskripsi. di keterangan tulisnya warna biru. dikshanya warna kuning. tapi bs dipk .,positif
"barang udah di tes dan berjalan mulus, packing rapi.",positif
sesuai deskripsi. produk bekerja dengan baik.,positif
ini jg mantaps banget,positif
barang di terima dalam packet bagus dan wkt penganteran cepat. satnya di coba dl ya.tks,positif
bekerja baik.semoga awet.terima kasih,positif
"pengiriman cepat, kabel berfungsi dengan baik",positif
luar biasa barang cepat diterima. penjualnya sangat mengerti barang dan sangat membantu menjawab pertanyan pertanyan,positif
mantap. barang ok cepat sampai,positif
"mantap,barang sudah sampai dan sesuai pesanan",positif
berfungsi dengan baik bang. terima kasih alot,positif
barang sesuai dengan pesanan,positif
packing kurang memadai,netral
"murah boleh lah tapi jangan kedekut, ka kotak untuk packing nya jadi barang ga ancur macam nih.",negatif
terima kasih barangnya sudah diterima,positif
"toko kampret., pengiriman sangat cepat dan kualitas barang terbaik. memang kampret",positif
terima ka paket sudah terima,positif
"kemasan ga pake babelwrap,barang ga sesuai pesanan,ada 1 kotak genius isi logitec ,warna juga ga sesuai.parah,jadi ragu ori bukan barangnya,ga sesuai deskripsi",negatif
"berfungsi semua, mantap",positif
"barang ok, tapi belum dicoba. semoga aman.",positif
terima ka bos barang sudah di terima,positif
"barang sudah sampai, pengiriman cepat banget, terimaka ",positif
"lumayan lh untuk harga segitu, tapi salah warna tadi, pesen hitam malah biru, mungkin stock warnanya kosong, recomended dh",positif
barang sudah diterima baik sesuai,positif
"mouse diterima dalam kondisi baik, terima kasih gan",positif
"barang sudah diterima, terima kasih gan",positif
barang sudah mendarat dengan sukses dengan packing rapi dan berfungsi baik. sukses !,positif
sudah sampai gan.,positif
"produk bagus, harga murah. recomended penjual.",positif
kualitas bgs pengiriman cepat,positif
responya. cepat. tq .,positif
"mantap, cuma sayang warna putihanya kosong",positif
"terima ka gan, barangnya sudah diterima",positif
produk asli. lancar respon cepat,positif
maf terlambat ulasanya. barang sudah diterima dengan sangat baik,positif
"paket sudah saya terima , sudah saya coba, bagus , masalah awetnya saya belum tahu , tapi penampilan itdan#39;s okelah , terimaka banyak ya .",positif
"produknya oke, ternyata kabelnya kecil",positif
trimaka . barang oke. pengiriman cepat. respons cepat,positif
"barang sudah diterima dengan baik, sudah ditest lancar. maka ",positif
barang sudah sampai dengan selamat,positif
"thank ya gan, barang sudah diterima dengan baik",positif
ok mksh gan.,positif
"barang sudah sampai dengan baik dan selamat, packing rapi dan aman (ada plastik pletak pletoknya) hehe barang langsung di coba dan berfungsi dengan baik. terima ka semoga lancar terus usahanya.",positif
fast response. great ,positif
"barang sudah datang, langsung dicoba untuk masteran, masteran ikan cupang. suara enak, basnya lebih ke bas kick, dari pada bas gitar. overal god. respon dan pengiriman cepat.",positif
barangnya oke bgt. tanpa cacat. bas oke.,positif
"barang sesuai deskripsi, udah di tes, suara kece badai.! mudah²an awet.",positif
suaranya mantep. 30rb tapi bener-bener price per performance!,positif
barang oke! terimaka h,positif
"kepuasan saya memaksa saya memberikan 5 bintang dari respon dan kecepatan pengiriman salut bahkan terkirim dalam hitungan jam. tidak perlu di ragukan dalam hal suara dari sonic gear, dari kejernihan suara yang di hasilkan. sukses terus untuk multi komputer ",positif
"barang berfungsi baik, cuma kualitas suara kurang begitu bagus. sesuai harga lah .",positif
"barang sudah sampai, respon penjual cepat, memuaskan, mantap",positif
bagus.,positif
belum di coba. tapi aman lah. tks,positif
barang sudah sampe langsung colok mantap tapi karkotak nya bolong mohon lain kali di perhatikan kemasan nya,positif
"kesesuaian dengan deskripsi, fungsional produk dan rekomendasi produk baik sekali",positif
barang dah mendarat d tujuan gan.biar bintang ja yang bicara. senang belanja d toko agan.☺.,positif
mantaps,positif
mantap sesuai pesanan.,positif
barang sesuai deskripsi,positif
bagus idup berfungsi semua dan fast respon,positif
"respon penjualnya cepat, barangnya wokeh bgt",positif
boleh lah speaker ekonomis kualitas mantaps,positif
"berfungsi dengan baik, sesuai gambar, tidak mengecewakan, fast respon",positif
kedua kalinya beli produk ini di sini top bgt ,positif
bintang yang berbicara maka ya,positif
"barang sudah diterima, harga murah, kualitas oke, fitur banyak",positif
"produk sangat bagus, penjual top banget",positif
"bas nya mantap, semua berfungsi baik.",positif
suara mantap. kualitas bagus,positif
kemasan rapi aman dan cepat mudah-mudahan awet ya terima kasih gan,positif
fast respond recomended penjual,positif
produk bagus sesuai dengan spesifikasi. suara speaker mantap boleh juga. bas cukup mengelegar. tidak diragukan. sukses selalu senang ,positif
"terima kasih bang.barang sudah diterima dlm kondisi baik,semua fungsi normal,pengiriman juga cepat. sukses sl.",positif
"respon cepat sekali.gojeknya jg top.puas sekali,pertahankan",positif
pengiriman cepat. sesuai pesanan. terima ka ,positif
pengiriman cepat.bintang berbicara.tapi belum sempet buka barangnya,positif
"barang sesuai ekspektasi, tapi ka an go send yang antar kehujanan lebat dan packingnya kurang mendukung untuk supaya tidak kehujanan kotak atasnya kena air dan hancur sedikit kena air tapi dalemnya untungnya gp dan ga kena air. overal mantap cuma next time kalo musim hujan plastiknya dilapis dua om.",positif
diterima dengan baik sesuai pesanan,positif
barang papu (panten punya). sesuai dengan harga gk nyesel beli. wajib dicba. penjual fast respon bgt. mantap dah,positif
"pengiriman cepat, barang mantaps . recomended penjual .",positif
kiriman cepat. sesuai. barang berfungai dengan baik. terima kasih,positif
harga oke kualitas oke,positif
"recomended penjual, trima ka semoga barang awet n jdi pelangan tetap",positif
hraga sesuai kualitas. god packing,positif
"barang oke yang pasti sesuai, respon penjual cepat. terima kasih ya",positif
"the package has arive, in god condition.terima kasih for it. se ya",positif
"fast respond, packing rapih dan pengiriman cepat senang ",positif
"barang sampai dengan selamat. packing baik dan lumayan rapi. walaupun produk tahun 2015, tapi suara sangat worth it dengan harga segini.",positif
barang nya bagus mantap pokonya belanja dsni,positif
"mantap barangnya, bagus and murah, cepat respond nya. god sound and design.",positif
fast response . god,positif
"respon cepat n pengiriman sesuai janji. suara sangat bagus dibanding harganya, yang sudah bluetoth, radio n usb. semoga sukses jualanya.",positif
"barang sudah diterima, dan sesuai seperti di gambar, recomended penjual",positif
god job. sesuai pesanan,positif
"produk mantap, pengiriman cepat, fast responce",positif
barang sesuai pesanan oke.,positif
lumayan bagus .g nyesel.,positif
"pengiriman cepat, packing aman, kondisi barang oke, kualitas suara bagus.semoga awet, maka , recomended lah.",positif
sudah saya terima gan maka .,positif
"suara mantap, packing bagus, respon cepat, berfungsi dengan baik, mantap h pokoknya",positif
"barang bagus ,.",positif
"barang ok punya, suara dan basnya mantep!",positif
. mantap .,positif
"barang ok, suara ganas , harga murah tapi kualitas mantap. packing ok dan pengiriman cepat",positif
ok,positif
penjualnya sangat responsive. butuh banget barangnya. dengan cepat penjualnya memproses orderanya. maka gan. sukses selalu.,positif
mantap pokoknya. ini pembelian kedua,positif
"untuk harga dibawah 30an, barang cukup memuaskan. yang penting bisa dengerin radio dengan kualitas suara yang aceptable",positif
barang udah sampe trims,netral
"mantap. order malem, jam 10 pagi udh dapet konfirmasi dari kurir, jam stgh 3 barang udh sampe di rumah. kualitas oke, ketepatan barang juga oke. test darive suara mantap untuk ukuran speaker 2.1 bugdet rendah",positif
suara mantap luar biasa. bleutoth oke. penjual ramah dan mengerti tentang barang. pokok rekomended.,positif
"notanya mana gan ? , selebihanya mantap",positif
paket sudah diterima. cmn belum di buka. semoga awet. trims,positif
"mantaps paketnya ya, rapi dan aman selamat sampai tujuan. sudah di tes memang juara gan soundnya. terima kasih",positif
suara manteb oke mksh dan cpt sampai k tujuan,positif
mantap. ngeri bro suaranye.,positif
ok. pengiriman cepat. .,positif
"produknya gak suport hp punya saya, tampilanya gak muncul di layar.",netral
"terima ka , barang sudah sampai, pengiriman cepat, respon baik, sayang tidak sesuai deskripsi, harusnya ada tambahan adapter kecil usb ke micro, dan setelah dicoba ternyata tidak bisa digunakan dengan samsung a7 2018, mungkin tidak suport entah tv nya atau handphone nya",netral
"terima ka agan, barang pesanan saya sudah diterima dengan baik.",positif
barang di kemas dengan sgt rapi danamp; sesuai orderan.terima ka ,positif
"berfungsi dengan baik, sesuai deskripsi",positif
terima kasih ya gan.,positif
belum sempat d coba tapi ma d segel semua,positif
barang belum dicoba. packagingnya rapi dan sesua deskripsi trimaka ,positif
barang sesuai.delivery cepat.tq,positif
barang sudah sampai dan kami coba sukses sesuai keinginan,positif
sesuai pesanan dan respon cepat,positif
saya senang dipaketkan dengan rapi dan pengiriman ya cepat. recomended,positif
ok,positif
"bagus sesuai gambar, dibungkus rapi dan pengiriman cepat",positif
"sesuai expestasi bos, barang mantap",positif
"sesuai expestasi bos, barang mantap",positif
mantap bos. barang sudah diterima dengan baik,positif
mantap bos kualitas sangat baik,positif
"seneng banget, customer hapy.",positif
"mantap dan luar biasa bos, repenjual ku suka.",positif
"mantap bos, sudah terima, bahan bagus banget. rekomended lah",positif
mantap ukuran pas bahan nyaman,positif
barang sudah sampai super cepat sekali. barang sesuai pesanan terima ka gan,positif
"barang sesuai pesanan pengiriman cepat, barang bagus makasi gan",positif
sialan.keren banget.bintang berbicara,positif
mantap bos. barang sudah diterima dengan baik,positif
mantap bos kualitas sangat baik,positif
"seneng banget, customer hapy.",positif
"mantap dan luar biasa bos, repenjual ku suka.",positif
mantap bos sesuai pesanan.,positif
barang bagus gan maka ,positif
sialan.keren banget.bintang berbicara,positif
barang sesuai diskripsi dan pengiriman cepat. tq,positif
sesuai produk best penjual,positif
"mantap bos, pelangan saya suka, bahanya halus katanya.",positif
ukuran dan warna sesuai dengan foto dan deskripsi produk yang dijual,positif
"kualitas paten, harga murah, pengiriman cepat. recom penjual",positif
mantap,positif
respon cepat.pengiriman barang sesuai perkiran.kualitas sesuai lah dengan harga.,netral
barang sudah sampe sesuai gambar,positif
"sesuai deskripsi danamp; berfungsi dengan baik, terimaka ",positif
"cepat tepat mantap, tq bos",positif
"barang udh sampe, packagingnya juga rapi.terima kasih ya gan",positif
barang sesuai deskripsi. terima ka senang ,positif
barang sesuai pesanan dan cepat sampai,positif
barang sudah sampai dan luar biasa cepat,positif
barang sesuai pesanan,positif
"respon danamp; pelayanan baik danamp; cepat,packing rapi",positif
"sudah diterima dengan kemasan baik degan buble,produk berkualitas .",positif
"mudah-mudahan manfadan#39;at, biasa beli yang murah, yangseperti salep 8",positif
"paket sudah diterima,packing ala kadarnya",negatif
barang sudah di terima dengan mulus mantap gan,positif
biarkan bintang yang menjawab,positif
terima kasih gan . barangnya sudah diterima. terima kasih gan,positif
"bagus, murah, cepat sampai, indahanya dunia ini, ehehehe senang ",positif
produk sesuai deskripsi dan dikirim cepat. tks.,positif
terima kasih ya gan barang sampai dengan selamat,positif
brng sudah diterima dengan baik.trm ksh cpt responya,positif
mantap,positif
produk sesuai pesanan.respon super cepat.mantap,positif
lumayan dan sepertinya bagus.,positif
produk bagus dan cepat sampai,positif
recomended product.,positif
"bagus, pengiriman dan respon penjual cepat. mudah-mudahan awet.",positif
terimaka maju jaya dan aktifkan jaya,positif
kirimnya ga sesuai pesen warna biru dikirim warna putih. kecewa -_-,negatif
"barang ok,tidak ada masalah, recomended lah",positif
kualitas barang ok. respon penjual ok. terima kasih gan senang ,positif
"ok sesuai dengan deskripsi nya, tq",positif
barang sudah di terima. cepat sampe. penjual responsive. terima kasihs!.,positif
barang sesuai spesifikasinya. deliverynya juga cepet.,positif
recomended penjual.barang cpt d kirim,positif
pengiriman sangat cepat.,positif
"barang sesuai, mantap jiwa",positif
terima ka bos barang sudah sampai,positif
"proses cepat, barang sesuai dengan pesanan",positif
barang packing sesuai dan mantap,positif
cepat sampai dan pengiriman rapi,positif
"barang sudah diterima dengan baik, tapi belum dicoba, semoga lancardan#34; semuanya",positif
barang bagus sesuai pesanan,positif
god product. thank you.,positif
"sesuai pesanan, recomended penjual",positif
mantap recomended,positif
pesanan diterima sesuai deskripsi,positif
recomended dan pengiriman baik,positif
"pengiriman cepat,barang seduai deskripsi",positif
berfungsi dengan baik,positif
barang sudah diterima dengan baik. terima ka ,positif
"respon dan pengiriman cepat, sore pesan malem langsung dikirim besok siangnya sudah sampai. packing rapi, kualitas barang juga oke. recomended penjual",positif
digambar warna biru dikirim warna putih,positif
barang bagus n sesuai deskripsi,positif
"lumayan, terima ka ,",positif
barang udh diterima dan berfungsi dengan baik,positif
berfungsi dengan baik. paket sesuai pesanan.terimaka ,positif
sip respon oke dan pengiriman cepat .sukses slalu gan,positif
"tombol x nya eror gan, jd nlm dipakai smp sat ini",positif
